assembly_name,family,component_count,body_count,edge_count,face_count,vertex_count,mass,volume,surface_area,material,complexity_ratio,rotational_symmetry,geometric_complexity,source_file,json_found,properties_name,properties_vertex_count,properties_edge_count,properties_face_count,properties_loop_count,properties_shell_count,properties_body_count,properties_area,properties_volume,properties_density,properties_mass,properties_design_type,properties_likes_count,properties_comments_count,properties_views_count
20838_86c931be,simple_rotor,1,3.0,78.0,33.0,52.0,0.105553462579349,11.696643040803274,0.0,"Nickel-Copper Alloy 400, Gold",2.363636363636364,0,163.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20838_86c931be/assembly.json,True,Untitled,52,78,33,36,3,3,45.51884113870969,11.696643040803274,0.009024252703201252,0.10555346257934906,ParametricDesignType,0,0,601
22154_24342da4,simple_rotor,1,1.0,76.0,22.0,50.0,0.0534765779224449,6.812302920056684,0.0,Steel,3.4545454545454546,1,148.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22154_24342da4/assembly.json,True,Untitled,50,76,22,36,1,1,81.52696541982084,6.812302920056684,0.00785,0.053476577922444965,ParametricDesignType,1,0,454
22980_3cb3bcc8,medium_rotor,15,17.0,1330.0,562.0,870.0,2.537936930498772,323.3040675794615,0.0,Steel,2.3665480427046264,0,2762.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22980_3cb3bcc8/assembly.json,True,Untitled,870,1330,562,702,17,17,1682.887360636248,323.3040675794615,0.007849999999999998,2.537936930498772,ParametricDesignType,3,0,686
20478_c02790cb,simple_rotor,2,2.0,71.0,29.0,50.0,2.216237147888126,282.3232035526276,0.0,"Steel, Mild",2.4482758620689653,0,150.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20478_c02790cb/assembly.json,True,Untitled,50,71,29,43,2,2,1958.5426548245746,282.3232035526276,0.007849999999999998,2.216237147888126,ParametricDesignType,0,0,470
20477_633cca4f,high_complexity_rotor,1,2.0,2761.0,976.0,1849.0,0.1832102044118982,183.2102044118983,0.0,Generic,2.8288934426229506,1,5586.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20477_633cca4f/assembly.json,True,Untitled,1849,2761,976,1228,2,2,1686.4033770399,183.2102044118983,0.0009999999999999998,0.18321020441189828,ParametricDesignType,8,2,1013
20225_4ce6d59b,symmetric_rotor,1,5.0,994.0,297.0,660.0,0.0483843696260517,5.796778639744782,0.0,"Nickel-Copper Alloy 400, Rubber, Nitrile, Iron, Wrought",3.346801346801347,1,1951.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20225_4ce6d59b/assembly.json,True,Untitled,660,994,297,304,6,5,64.3103622271274,5.796778639744782,0.008346768547329247,0.04838436962605176,ParametricDesignType,4,0,455
20797_78b83489,medium_rotor,1,32.0,370.0,190.0,248.0,4324.070980051501,550837.0675224846,0.0,Steel,1.9473684210526316,0,808.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20797_78b83489/assembly.json,True,Untitled,248,370,190,194,32,32,272687.4832306901,550837.0675224846,0.007849999999999994,4324.070980051501,ParametricDesignType,0,0,474
23376_9b48819a,high_complexity_rotor,16,85.0,9569.0,4758.0,5976.0,0.2144282714547777,82.72004027293117,0.0,"Steel, Rubber, Natural, Aluminum",2.011139134089954,0,20303.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23376_9b48819a/assembly.json,True,Untitled,5976,9569,4758,6211,85,85,957.680267404641,82.72004027293117,0.0025922167197607857,0.21442827145477772,ParametricDesignType,19,1,3204
22534_e899f645,medium_rotor,19,19.0,1147.0,538.0,791.0,5.912709625547881,743.5080520127382,0.0,"Bronze, Titanium, Steel",2.1319702602230484,0,2476.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22534_e899f645/assembly.json,True,Untitled,791,1147,538,721,19,19,1472.97525286245,743.5080520127382,0.007952448678318525,5.912709625547881,ParametricDesignType,0,0,667
22079_31335df2,complex_assembly,41,139.0,4824.0,2358.0,3232.0,33.88860836989512,4971.6558987249855,0.0,"Steel, Mild, Copper, Generic",2.045801526717557,0,10414.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22079_31335df2/assembly.json,True,Untitled,3232,4824,2358,3084,140,139,8467.330997916362,4971.6558987249855,0.006816362407258732,33.88860836989512,ParametricDesignType,2,0,618
22414_14ead4a3,symmetric_rotor,14,11.0,1130.0,434.0,728.0,0.0933940472866583,11.897330864542468,0.0,Steel,2.6036866359447006,1,2292.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22414_14ead4a3/assembly.json,True,Untitled,728,1130,434,456,11,11,155.65629225278855,11.897330864542468,0.00785,0.09339404728665836,ParametricDesignType,1,0,422
23313_210c6783,medium_rotor,1,69.0,1352.0,615.0,924.0,11.072143729439444,1410.4641693553424,0.0,Steel,2.1983739837398373,0,2891.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23313_210c6783/assembly.json,True,Untitled,924,1352,615,742,69,69,1595.091159345594,1410.4641693553424,0.007850000000000003,11.072143729439443,ParametricDesignType,1,0,1030
21600_0027c6fc,medium_rotor,1,4.0,260.0,134.0,164.0,26.75495944241032,3408.275088205137,0.0,Steel,1.9402985074626864,0,558.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21600_0027c6fc/assembly.json,True,Untitled,164,260,134,166,4,4,3998.3299986755874,3408.275088205137,0.007849999999999998,26.754959442410318,ParametricDesignType,0,0,729
21081_72fa4ad1,high_complexity_rotor,2,6.0,1696.0,660.0,1053.0,1428.8299925454792,182016.5595599337,0.0,Steel,2.56969696969697,1,3409.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21081_72fa4ad1/assembly.json,True,Untitled,1053,1696,660,665,6,6,49351.993178683035,182016.5595599337,0.007849999999999998,1428.8299925454792,ParametricDesignType,0,0,526
21423_196855d1,simple_rotor,1,5.0,34.0,24.0,25.0,42129.46816181476,5366811.230804428,0.0,Steel,1.4166666666666667,0,83.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21423_196855d1/assembly.json,True,Untitled,25,34,24,31,5,5,415730.7880986038,5366811.230804428,0.00785,42129.46816181476,ParametricDesignType,0,0,718
22670_9353c710,complex_assembly,50,64.0,3113.0,1644.0,2176.0,0.642597763796882,182.750455782341,0.0,"Copper, Wood, Steel",1.893552311435523,0,6933.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22670_9353c710/assembly.json,True,Untitled,2176,3113,1644,2427,64,64,905.1154966334058,182.750455782341,0.0035162580637403567,0.642597763796882,ParametricDesignType,0,0,679
20421_38b63ca5,medium_rotor,5,16.0,1189.0,518.0,775.0,9.99155912030917,9991.559120309168,0.0,Generic,2.2953667953667956,0,2482.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20421_38b63ca5/assembly.json,True,Untitled,775,1189,518,650,16,16,20674.14846333109,9991.559120309168,0.0010000000000000002,9.99155912030917,ParametricDesignType,24,6,3244
21718_1551037b,complex_assembly,27,60.0,8713.0,3634.0,5431.0,3.5952334892160516,1100.1991166640655,0.0,"Steel, Mild, Aluminio-6061, AISI 1020",2.3976334617501376,0,17778.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21718_1551037b/assembly.json,True,Untitled,5431,8713,3634,3963,60,60,5290.964353041059,1100.1991166640657,0.003267802559337828,3.5952334892160516,ParametricDesignType,2,0,964
20585_09b72895,symmetric_rotor,2,5.0,661.0,227.0,440.0,0.4200237536697677,53.50621065856912,0.0,Steel,2.9118942731277535,1,1328.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20585_09b72895/assembly.json,True,Untitled,440,661,227,323,5,5,1276.6210196884626,53.506210658569124,0.007850000000000001,0.4200237536697677,ParametricDesignType,1,0,468
21828_21ab2114,symmetric_rotor,2,3.0,1201.0,442.0,796.0,0.0659219201468265,8.397696833990642,0.0,Steel,2.7171945701357467,1,2439.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21828_21ab2114/assembly.json,True,Untitled,796,1201,442,475,3,3,66.73054977784581,8.397696833990642,0.00785,0.06592192014682653,ParametricDesignType,0,0,367
20511_e1b972aa,medium_rotor,1,17.0,335.0,157.0,214.0,15.484243640877418,1972.5151134875696,0.0,"Steel, Mild",2.1337579617834397,0,706.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20511_e1b972aa/assembly.json,True,Untitled,214,335,157,157,18,17,2860.87473328296,1972.5151134875698,0.007849999999999998,15.484243640877418,ParametricDesignType,7,6,1391
22671_fdd1b1e6,simple_rotor,1,8.0,108.0,57.0,72.0,0.1711759766148602,21.805856893612773,0.0,Steel,1.894736842105263,0,237.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22671_fdd1b1e6/assembly.json,True,Untitled,72,108,57,70,8,8,209.68359709869137,21.805856893612773,0.007849999999999998,0.17117597661486023,ParametricDesignType,0,0,178
21139_cd619b26,simple_rotor,1,2.0,33.0,17.0,22.0,0.8407613450537488,107.1033560578024,0.0,Steel,1.9411764705882353,0,72.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21139_cd619b26/assembly.json,True,Untitled,22,33,17,19,2,2,148.4834149885404,107.1033560578024,0.00785,0.8407613450537488,ParametricDesignType,3,0,705
23184_731e5af0,simple_rotor,1,8.0,84.0,48.0,60.0,3.01072383382672,383.5316985766523,0.0,Steel,1.75,0,192.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23184_731e5af0/assembly.json,True,Untitled,60,84,48,60,8,8,625.2192054037127,383.5316985766523,0.00785,3.01072383382672,ParametricDesignType,14,0,1882
20990_0a226634,symmetric_rotor,2,1.0,292.0,105.0,197.0,0.0249660757682701,23.552901668179373,0.0,"Steel, ABS Plastic",2.780952380952381,1,594.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20990_0a226634/assembly.json,True,Untitled,197,292,105,141,1,1,313.982289641622,23.552901668179373,0.00106,0.024966075768270136,ParametricDesignType,0,0,685
20586_cbec2689,simple_rotor,1,52.0,44.0,89.0,44.0,0.1690113263439457,159.44464749428883,0.0,Plastic,0.4943820224719101,0,177.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20586_cbec2689/assembly.json,True,Untitled,44,44,89,88,52,52,2565.2280202347047,159.44464749428883,0.0010599999999999976,0.16901132634394578,ParametricDesignType,3,1,892
20182_71b9e491,medium_rotor,11,16.0,624.0,311.0,444.0,0.3841423272054571,100.1680993226523,0.0,"Steel, Mild, Aluminum, Anodized Red, Aluminum 6061",2.0064308681672025,0,1379.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20182_71b9e491/assembly.json,True,Untitled,444,624,311,433,16,16,619.5924060028545,100.1680993226523,0.003834976702194309,0.3841423272054571,ParametricDesignType,3,4,869
22981_93f268ae,simple_rotor,6,8.0,188.0,89.0,118.0,0.106013562508163,151.44794644023287,0.0,Bamboo,2.1123595505617976,0,395.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22981_93f268ae/assembly.json,True,Untitled,118,188,89,100,8,8,1522.0334068288673,151.44794644023287,0.0007,0.106013562508163,ParametricDesignType,0,0,489
20989_d1b8b0f8,medium_rotor,14,16.0,453.0,190.0,316.0,0.0345747021398165,4.404420654753705,0.0,"Steel, Mild",2.3842105263157896,0,959.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20989_d1b8b0f8/assembly.json,True,Untitled,316,453,190,211,16,16,72.7670471786858,4.404420654753705,0.007849999999999998,0.034574702139816574,ParametricDesignType,4,0,802
20451_557fe5cd,simple_rotor,1,2.0,72.0,22.0,56.0,226.76316659988456,28887.027592341987,0.0,"Steel, Mild",3.272727272727273,1,150.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20451_557fe5cd/assembly.json,True,Untitled,56,72,22,24,2,2,72778.16442335231,28887.027592341987,0.00785,226.76316659988458,ParametricDesignType,0,0,495
22825_f4c18d65,simple_rotor,1,20.0,111.0,89.0,92.0,208.21412432564196,26524.092270782417,0.0,Steel,1.247191011235955,0,292.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22825_f4c18d65/assembly.json,True,Untitled,92,111,89,133,20,20,19632.968227784368,26524.092270782414,0.007850000000000001,208.21412432564196,ParametricDesignType,0,0,562
20533_0a3e112b,high_complexity_rotor,10,122.0,4159.0,2117.0,2708.0,5.28997511827525,673.8821806720059,0.0,"Steel, Mild",1.9645725082664147,0,8984.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20533_0a3e112b/assembly.json,True,Untitled,2708,4159,2117,2659,122,122,3135.535707727703,673.8821806720059,0.007850000000000006,5.28997511827525,ParametricDesignType,5,2,1150
22196_e5bf8c9d,medium_rotor,3,3.0,941.0,381.0,612.0,0.0816907612073653,77.06675585600505,0.0,ABS Plastic,2.4698162729658795,0,1934.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22196_e5bf8c9d/assembly.json,True,Untitled,612,941,381,455,3,3,684.133996813141,77.06675585600505,0.00106,0.08169076120736535,ParametricDesignType,1,0,709
21165_5cb2d287,simple_rotor,2,3.0,91.0,39.0,59.0,25702.123115208346,3274155.8108545663,0.0,Steel,2.3333333333333335,0,189.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21165_5cb2d287/assembly.json,True,Untitled,59,91,39,41,3,3,578376.8376813979,3274155.8108545663,0.00785,25702.123115208342,ParametricDesignType,0,1,566
23101_6aec02ee,high_complexity_rotor,1,2.0,2607.0,964.0,1775.0,8.419690142991174,1072.571992737729,0.0,Steel,2.704356846473029,1,5346.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23101_6aec02ee/assembly.json,True,Untitled,1775,2607,964,1156,2,2,3156.707914574057,1072.571992737729,0.007850000000000001,8.419690142991174,ParametricDesignType,0,0,409
20817_ef63b1a7,medium_rotor,1,20.0,296.0,162.0,194.0,88.57971375477874,11284.039968761625,0.0,Steel,1.8271604938271604,0,652.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20817_ef63b1a7/assembly.json,True,Untitled,194,296,162,174,24,20,8850.314980875317,11284.039968761625,0.00785,88.57971375477874,ParametricDesignType,1,0,413
22141_5db99710,symmetric_rotor,1,9.0,354.0,141.0,234.0,0.4925403935889652,62.74399918330767,0.0,Steel,2.5106382978723403,1,729.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22141_5db99710/assembly.json,True,Untitled,234,354,141,170,9,9,625.021900188442,62.74399918330767,0.00785,0.4925403935889652,ParametricDesignType,0,0,500
20860_b8e9a191,medium_rotor,2,210.0,859.0,842.0,843.0,0.0264811582238587,3.3733959520839303,0.0,Steel,1.020190023752969,0,2544.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20860_b8e9a191/assembly.json,True,Untitled,843,859,842,1656,210,210,66.51787721249553,3.3733959520839303,0.007849999999999982,0.02648115822385879,ParametricDesignType,4,0,539
21610_5dcf1187,simple_rotor,1,2.0,82.0,52.0,61.0,1.7823927851623689,227.05640575316804,0.0,Steel,1.5769230769230769,0,195.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21610_5dcf1187/assembly.json,True,Untitled,61,82,52,80,2,2,804.5221568041374,227.05640575316804,0.00785,1.7823927851623689,ParametricDesignType,4,1,469
20285_b64b1a7e,medium_rotor,8,7.0,251.0,105.0,153.0,0.5898843646695517,84.5802315981893,0.0,"Steel, Mild, Aluminum, Anodized Blue",2.3904761904761904,0,509.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20285_b64b1a7e/assembly.json,True,Untitled,153,251,105,107,7,7,359.4781455990465,84.5802315981893,0.006974258092267745,0.5898843646695517,ParametricDesignType,4,3,1078
21741_c6faf98e,complex_assembly,27,105.0,2634.0,1517.0,2054.0,294.00076676641345,37452.32697661313,0.0,Steel,1.7363216875411998,0,6205.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21741_c6faf98e/assembly.json,True,Untitled,2054,2634,1517,2526,105,105,31766.45299868814,37452.32697661313,0.007850000000000011,294.00076676641345,ParametricDesignType,2,0,908
21377_19909a40,medium_rotor,1,2.0,360.0,153.0,205.0,0.0,0.0,0.0,Steel,2.3529411764705883,0,718.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21377_19909a40/assembly.json,True,Untitled,205,360,153,153,2,2,11921194.986272011,0.0,,0.0,ParametricDesignType,2,1,697
23174_8ef93daf,medium_rotor,1,5.0,687.0,300.0,395.0,12.292006776165112,1565.860735817212,0.0,Steel,2.29,0,1382.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23174_8ef93daf/assembly.json,True,Untitled,395,687,300,302,5,5,4731.672091417473,1565.8607358172121,0.00785,12.292006776165113,ParametricDesignType,1,0,541
22448_1f21757a,medium_rotor,1,11.0,845.0,378.0,533.0,1.5513694483708782,197.626681321131,0.0,Steel,2.2354497354497354,0,1756.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22448_1f21757a/assembly.json,True,Untitled,533,845,378,426,11,11,634.0531947349194,197.626681321131,0.00785,1.5513694483708782,ParametricDesignType,8,1,5170
21621_711e1918,medium_rotor,9,26.0,958.0,453.0,702.0,3.336684730956265,425.0553797396516,0.0,Steel,2.1147902869757176,0,2113.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21621_711e1918/assembly.json,True,Untitled,702,958,453,688,26,26,2229.186195795397,425.0553797396516,0.00785,3.336684730956265,ParametricDesignType,3,0,1143
22261_6efe61e3,simple_rotor,1,3.0,47.0,22.0,29.0,0.398678622630647,399.35753043238213,0.0,Water,2.136363636363636,0,98.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22261_6efe61e3/assembly.json,True,Untitled,29,47,22,24,3,3,685.2788553718161,399.35753043238213,0.0009983,0.398678622630647,ParametricDesignType,0,0,428
20495_e8e7e80c,simple_rotor,5,6.0,224.0,103.0,140.0,19.140423766930713,2438.2705435580524,0.0,"Steel, Mild",2.174757281553398,0,467.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20495_e8e7e80c/assembly.json,True,Untitled,140,224,103,114,6,6,6174.413114594803,2438.2705435580524,0.007850000000000001,19.140423766930713,ParametricDesignType,0,0,661
23282_a1b17daa,complex_assembly,56,58.0,2347.0,955.0,1607.0,3.457901881435011,440.4970549598741,0.0,Steel,2.4575916230366492,0,4909.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23282_a1b17daa/assembly.json,True,Untitled,1607,2347,955,1146,58,58,1988.4603007460212,440.4970549598741,0.007849999999999998,3.457901881435011,ParametricDesignType,1,0,421
22078_1758e9fc,medium_rotor,4,10.0,235.0,130.0,142.0,381.7175719802731,48626.442290480634,0.0,Steel,1.8076923076923077,0,507.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22078_1758e9fc/assembly.json,True,Untitled,142,235,130,149,10,10,51726.63160906783,48626.442290480634,0.007850000000000003,381.7175719802731,ParametricDesignType,2,0,417
21744_5ae4d9d5,high_complexity_rotor,1,10.0,2507.0,1042.0,1571.0,3.0433940292274477,2135.715108229788,0.0,"Acetal Resin, White",2.4059500959692897,0,5120.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21744_5ae4d9d5/assembly.json,True,Untitled,1571,2507,1042,1127,11,10,1779.8865230258152,2135.715108229788,0.001425,3.0433940292274477,ParametricDesignType,0,0,446
22812_cf865ed1,symmetric_rotor,2,6.0,915.0,350.0,613.0,0.0273588720111399,25.056045746586587,0.0,"Steel, Plastic",2.6142857142857143,1,1878.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22812_cf865ed1/assembly.json,True,Untitled,613,915,350,393,6,6,71.32361713282171,25.056045746586587,0.001091907010700882,0.02735887201113991,ParametricDesignType,18,5,7170
21566_ff590631,medium_rotor,1,2.0,553.0,226.0,345.0,0.5647238923940221,71.93934934955695,0.0,Steel,2.446902654867257,0,1124.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21566_ff590631/assembly.json,True,Untitled,345,553,226,250,2,2,306.746793624636,71.93934934955695,0.007850000000000001,0.5647238923940221,ParametricDesignType,1,0,607
21337_062b39fa,high_complexity_rotor,2,9.0,2302.0,1128.0,2218.0,0.0006433816539931,0.0863477306712734,0.0,"Steel, Plastic",2.0407801418439715,0,5648.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21337_062b39fa/assembly.json,True,Untitled,2218,2302,1128,4194,9,9,10.267946649532234,0.08634773067127345,0.007451054578869315,0.0006433816539931664,ParametricDesignType,2,1,1683
23467_9f431540,high_complexity_rotor,9,9.0,1821.0,711.0,1154.0,0.0118159501663912,2.9538926727330574,0.0,"Steel, Generic",2.561181434599156,1,3686.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23467_9f431540/assembly.json,True,Untitled,1154,1821,711,752,9,9,39.58074864799907,2.9538926727330574,0.004000128466231198,0.01181595016639126,ParametricDesignType,0,0,682
22434_2ad62ed6,symmetric_rotor,1,5.0,752.0,285.0,498.0,1.9986940950206529,254.6107127414845,0.0,Steel,2.6385964912280704,1,1535.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22434_2ad62ed6/assembly.json,True,Untitled,498,752,285,306,5,5,361.8778537947291,254.61071274148446,0.00785,1.9986940950206529,ParametricDesignType,0,0,560
22236_db209dff,simple_rotor,3,2.0,208.0,80.0,144.0,1.1109347905822946,141.52035548819043,0.0,Steel,2.6,1,432.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22236_db209dff/assembly.json,True,Untitled,144,208,80,112,2,2,411.8962622632133,141.52035548819043,0.007849999999999998,1.1109347905822946,ParametricDesignType,3,0,666
20951_2918f2fa,simple_rotor,4,1.0,76.0,32.0,54.0,0.3054327909269829,38.908635786876815,0.0,Steel,2.375,0,162.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20951_2918f2fa/assembly.json,True,Untitled,54,76,32,50,1,1,206.69938505642517,38.908635786876815,0.00785,0.30543279092698294,ParametricDesignType,1,2,737
21186_d1698d8c,symmetric_rotor,1,3.0,397.0,156.0,297.0,0.0332988282021994,13.973695359037404,0.0,"Plastic, Aluminum",2.5448717948717947,1,850.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21186_d1698d8c/assembly.json,True,Untitled,297,397,156,298,3,3,216.22124940142587,13.973695359037404,0.0023829650888062054,0.033298828202199426,ParametricDesignType,1,2,1324
20609_69f28932,symmetric_rotor,4,3.0,452.0,178.0,292.0,180.3046533618202,22968.74565118729,0.0,Steel,2.539325842696629,1,922.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20609_69f28932/assembly.json,True,Untitled,292,452,178,190,3,3,11552.062876921427,22968.74565118729,0.00785,180.30465336182021,ParametricDesignType,15,6,1503
