Subject,Predicate,Object
22589_2c8f7c0b,hasStructure,Asymmetric
22589_2c8f7c0b,hasMassCategory,LightWeight
22589_2c8f7c0b,hasVolumeCategory,SmallVolume
20741_c337946f,rdf:type,SimpleRotor
20741_c337946f,hasMaterial,Steel
20741_c337946f,belongsToFamily,simple_rotor
20741_c337946f,hasComplexityLevel,Low
20741_c337946f,hasTopology,Sparse
20741_c337946f,hasStructure,Asymmetric
20741_c337946f,hasMassCategory,LightWeight
20741_c337946f,hasVolumeCategory,SmallVolume
20237_06b27bf5,rdf:type,SymmetricRotor
20237_06b27bf5,hasMaterial,Steel
20237_06b27bf5,belongsToFamily,symmetric_rotor
20237_06b27bf5,hasComplexityLevel,Medium
20237_06b27bf5,hasTopology,Moderate
20237_06b27bf5,hasStructure,Symmetric
20237_06b27bf5,hasMassCategory,LightWeight
20237_06b27bf5,hasVolumeCategory,SmallVolume
20431_0088a0dd,rdf:type,MediumRotor
20431_0088a0dd,hasMaterial,Steel
20431_0088a0dd,belongsToFamily,medium_rotor
20431_0088a0dd,hasComplexityLevel,Medium
20431_0088a0dd,hasTopology,Moderate
20431_0088a0dd,hasStructure,Asymmetric
20431_0088a0dd,hasMassCategory,LightWeight
20431_0088a0dd,hasVolumeCategory,MediumVolume
22417_4a15d62e,rdf:type,HighComplexityRotor
22417_4a15d62e,hasMaterial,Steel
22417_4a15d62e,belongsToFamily,high_complexity_rotor
22417_4a15d62e,hasComplexityLevel,High
22417_4a15d62e,hasTopology,Dense
22417_4a15d62e,hasStructure,Symmetric
22417_4a15d62e,hasMassCategory,LightWeight
22417_4a15d62e,hasVolumeCategory,SmallVolume
20672_0bc07cce,rdf:type,SimpleRotor
20672_0bc07cce,hasMaterial,Steel
20672_0bc07cce,belongsToFamily,simple_rotor
20672_0bc07cce,hasComplexityLevel,Low
20672_0bc07cce,hasTopology,Sparse
20672_0bc07cce,hasStructure,Asymmetric
20672_0bc07cce,hasMassCategory,MediumWeight
20672_0bc07cce,hasVolumeCategory,MediumVolume
21616_c6c3347a,rdf:type,SimpleRotor
21616_c6c3347a,hasMaterial,Steel
21616_c6c3347a,belongsToFamily,simple_rotor
21616_c6c3347a,hasComplexityLevel,Low
21616_c6c3347a,hasTopology,Sparse
21616_c6c3347a,hasStructure,Asymmetric
21616_c6c3347a,hasMassCategory,MediumWeight
21616_c6c3347a,hasVolumeCategory,MediumVolume
22576_d05619d1,rdf:type,HighComplexityRotor
22576_d05619d1,hasMaterial,Steel
22576_d05619d1,belongsToFamily,high_complexity_rotor
22576_d05619d1,hasComplexityLevel,High
22576_d05619d1,hasTopology,Dense
22576_d05619d1,hasStructure,Symmetric
22576_d05619d1,hasMassCategory,LightWeight
22576_d05619d1,hasVolumeCategory,MediumVolume
20946_6573271d,rdf:type,SimpleRotor
20946_6573271d,hasMaterial,Steel
20946_6573271d,belongsToFamily,simple_rotor
20946_6573271d,hasComplexityLevel,Low
20946_6573271d,hasTopology,Sparse
20946_6573271d,hasStructure,Symmetric
20946_6573271d,hasMassCategory,LightWeight
20946_6573271d,hasVolumeCategory,SmallVolume
22483_f4e4b62a,rdf:type,ComplexAssembly
22483_f4e4b62a,hasMaterial,Steel
22483_f4e4b62a,belongsToFamily,complex_assembly
22483_f4e4b62a,hasComplexityLevel,High
22483_f4e4b62a,hasTopology,Dense
22483_f4e4b62a,hasStructure,Asymmetric
22483_f4e4b62a,hasMassCategory,MediumWeight
22483_f4e4b62a,hasVolumeCategory,MediumVolume
20467_f1fcc009,rdf:type,SimpleRotor
20467_f1fcc009,hasMaterial,Steel
20467_f1fcc009,belongsToFamily,simple_rotor
20467_f1fcc009,hasComplexityLevel,Low
20467_f1fcc009,hasTopology,Sparse
20467_f1fcc009,hasStructure,Asymmetric
20467_f1fcc009,hasMassCategory,LightWeight
20467_f1fcc009,hasVolumeCategory,SmallVolume
20279_aed6b3b3,rdf:type,HighComplexityRotor
20279_aed6b3b3,hasMaterial,Steel
20279_aed6b3b3,belongsToFamily,high_complexity_rotor
20279_aed6b3b3,hasComplexityLevel,High
20279_aed6b3b3,hasTopology,Dense
20279_aed6b3b3,hasStructure,Symmetric
20279_aed6b3b3,hasMassCategory,LightWeight
20279_aed6b3b3,hasVolumeCategory,MediumVolume
22058_71feafda,rdf:type,SimpleRotor
22058_71feafda,hasMaterial,Steel
22058_71feafda,belongsToFamily,simple_rotor
22058_71feafda,hasComplexityLevel,Low
22058_71feafda,hasTopology,Sparse
22058_71feafda,hasStructure,Asymmetric
22058_71feafda,hasMassCategory,LightWeight
22058_71feafda,hasVolumeCategory,SmallVolume
23413_6702ec7f,rdf:type,MediumRotor
23413_6702ec7f,hasMaterial,Steel
23413_6702ec7f,belongsToFamily,medium_rotor
23413_6702ec7f,hasComplexityLevel,Medium
23413_6702ec7f,hasTopology,Moderate
23413_6702ec7f,hasStructure,Asymmetric
23413_6702ec7f,hasMassCategory,LightWeight
23413_6702ec7f,hasVolumeCategory,MediumVolume
21093_1bda9bbe,rdf:type,HighComplexityRotor
21093_1bda9bbe,hasMaterial,Steel
21093_1bda9bbe,belongsToFamily,high_complexity_rotor
21093_1bda9bbe,hasComplexityLevel,High
21093_1bda9bbe,hasTopology,Dense
21093_1bda9bbe,hasStructure,Asymmetric
21093_1bda9bbe,hasMassCategory,MediumWeight
21093_1bda9bbe,hasVolumeCategory,MediumVolume
20544_43691724,rdf:type,HighComplexityRotor
20544_43691724,hasMaterial,Steel
20544_43691724,belongsToFamily,high_complexity_rotor
20544_43691724,hasComplexityLevel,High
20544_43691724,hasTopology,Dense
20544_43691724,hasStructure,Asymmetric
20544_43691724,hasMassCategory,MediumWeight
20544_43691724,hasVolumeCategory,MediumVolume
22764_b884dce6,rdf:type,HighComplexityRotor
22764_b884dce6,hasMaterial,Aluminum
22764_b884dce6,belongsToFamily,high_complexity_rotor
22764_b884dce6,hasComplexityLevel,High
22764_b884dce6,hasTopology,Dense
22764_b884dce6,hasStructure,Asymmetric
22764_b884dce6,hasMassCategory,HeavyWeight
22764_b884dce6,hasVolumeCategory,LargeVolume
21069_508a9947,rdf:type,ComplexAssembly
21069_508a9947,hasMaterial,Steel
21069_508a9947,belongsToFamily,complex_assembly
21069_508a9947,hasComplexityLevel,High
21069_508a9947,hasTopology,Dense
21069_508a9947,hasStructure,Asymmetric
21069_508a9947,hasMassCategory,MediumWeight
21069_508a9947,hasVolumeCategory,MediumVolume
20959_d4905d19,rdf:type,HighComplexityRotor
20959_d4905d19,hasMaterial,Steel
20959_d4905d19,belongsToFamily,high_complexity_rotor
20959_d4905d19,hasComplexityLevel,High
20959_d4905d19,hasTopology,Dense
20959_d4905d19,hasStructure,Symmetric
20959_d4905d19,hasMassCategory,LightWeight
20959_d4905d19,hasVolumeCategory,SmallVolume
20421_83f66ddc,rdf:type,MediumRotor
20421_83f66ddc,hasMaterial,Steel
20421_83f66ddc,belongsToFamily,medium_rotor
20421_83f66ddc,hasComplexityLevel,Medium
20421_83f66ddc,hasTopology,Sparse
20421_83f66ddc,hasStructure,Asymmetric
20421_83f66ddc,hasMassCategory,LightWeight
20421_83f66ddc,hasVolumeCategory,LargeVolume
22472_f65d3470,rdf:type,SimpleRotor
22472_f65d3470,hasMaterial,Steel
22472_f65d3470,belongsToFamily,simple_rotor
22472_f65d3470,hasComplexityLevel,Low
22472_f65d3470,hasTopology,Sparse
22472_f65d3470,hasStructure,Asymmetric
22472_f65d3470,hasMassCategory,MediumWeight
22472_f65d3470,hasVolumeCategory,MediumVolume
20260_4a01a99d,rdf:type,HighComplexityRotor
20260_4a01a99d,hasMaterial,Steel
20260_4a01a99d,belongsToFamily,high_complexity_rotor
20260_4a01a99d,hasComplexityLevel,High
20260_4a01a99d,hasTopology,Dense
20260_4a01a99d,hasStructure,Asymmetric
20260_4a01a99d,hasMassCategory,LightWeight
20260_4a01a99d,hasVolumeCategory,MediumVolume
23309_76dcf100,rdf:type,HighComplexityRotor
23309_76dcf100,hasMaterial,Steel
23309_76dcf100,belongsToFamily,high_complexity_rotor
23309_76dcf100,hasComplexityLevel,High
23309_76dcf100,hasTopology,Dense
23309_76dcf100,hasStructure,Symmetric
23309_76dcf100,hasMassCategory,LightWeight
23309_76dcf100,hasVolumeCategory,SmallVolume
21790_aaf9224a,rdf:type,MediumRotor
21790_aaf9224a,hasMaterial,Steel
21790_aaf9224a,belongsToFamily,medium_rotor
21790_aaf9224a,hasComplexityLevel,Medium
21790_aaf9224a,hasTopology,Moderate
21790_aaf9224a,hasStructure,Asymmetric
21790_aaf9224a,hasMassCategory,HeavyWeight
21790_aaf9224a,hasVolumeCategory,LargeVolume
23152_6f2706c9,rdf:type,MediumRotor
23152_6f2706c9,hasMaterial,Steel
23152_6f2706c9,belongsToFamily,medium_rotor
23152_6f2706c9,hasComplexityLevel,Medium
23152_6f2706c9,hasTopology,Sparse
23152_6f2706c9,hasStructure,Asymmetric
23152_6f2706c9,hasMassCategory,LightWeight
23152_6f2706c9,hasVolumeCategory,SmallVolume
21257_770fee9a,rdf:type,SimpleRotor
21257_770fee9a,hasMaterial,Steel
21257_770fee9a,belongsToFamily,simple_rotor
21257_770fee9a,hasComplexityLevel,Low
21257_770fee9a,hasTopology,Sparse
21257_770fee9a,hasStructure,Symmetric
21257_770fee9a,hasMassCategory,LightWeight
21257_770fee9a,hasVolumeCategory,SmallVolume
22306_c3dca308,rdf:type,ComplexAssembly
22306_c3dca308,hasMaterial,Steel
22306_c3dca308,belongsToFamily,complex_assembly
22306_c3dca308,hasComplexityLevel,High
22306_c3dca308,hasTopology,Dense
22306_c3dca308,hasStructure,Symmetric
22306_c3dca308,hasMassCategory,MediumWeight
22306_c3dca308,hasVolumeCategory,MediumVolume
20628_e0551f7c,rdf:type,MediumRotor
20628_e0551f7c,hasMaterial,Steel
20628_e0551f7c,belongsToFamily,medium_rotor
20628_e0551f7c,hasComplexityLevel,Medium
20628_e0551f7c,hasTopology,Moderate
20628_e0551f7c,hasStructure,Asymmetric
20628_e0551f7c,hasMassCategory,LightWeight
20628_e0551f7c,hasVolumeCategory,SmallVolume
20838_86c931be,rdf:type,SimpleRotor
20838_86c931be,hasMaterial,OtherEngineeringMaterial
20838_86c931be,belongsToFamily,simple_rotor
20838_86c931be,hasComplexityLevel,Low
20838_86c931be,hasTopology,Sparse
20838_86c931be,hasStructure,Asymmetric
20838_86c931be,hasMassCategory,LightWeight
20838_86c931be,hasVolumeCategory,SmallVolume
22154_24342da4,rdf:type,SimpleRotor
22154_24342da4,hasMaterial,Steel
22154_24342da4,belongsToFamily,simple_rotor
22154_24342da4,hasComplexityLevel,Low
22154_24342da4,hasTopology,Sparse
22154_24342da4,hasStructure,Symmetric
22154_24342da4,hasMassCategory,LightWeight
22154_24342da4,hasVolumeCategory,SmallVolume
22980_3cb3bcc8,rdf:type,MediumRotor
22980_3cb3bcc8,hasMaterial,Steel
22980_3cb3bcc8,belongsToFamily,medium_rotor
22980_3cb3bcc8,hasComplexityLevel,Medium
22980_3cb3bcc8,hasTopology,Moderate
22980_3cb3bcc8,hasStructure,Asymmetric
22980_3cb3bcc8,hasMassCategory,MediumWeight
22980_3cb3bcc8,hasVolumeCategory,MediumVolume
20478_c02790cb,rdf:type,SimpleRotor
20478_c02790cb,hasMaterial,Steel
20478_c02790cb,belongsToFamily,simple_rotor
20478_c02790cb,hasComplexityLevel,Low
20478_c02790cb,hasTopology,Sparse
20478_c02790cb,hasStructure,Asymmetric
20478_c02790cb,hasMassCategory,MediumWeight
20478_c02790cb,hasVolumeCategory,MediumVolume
20477_633cca4f,rdf:type,HighComplexityRotor
20477_633cca4f,hasMaterial,OtherEngineeringMaterial
20477_633cca4f,belongsToFamily,high_complexity_rotor
20477_633cca4f,hasComplexityLevel,High
20477_633cca4f,hasTopology,Dense
20477_633cca4f,hasStructure,Symmetric
20477_633cca4f,hasMassCategory,LightWeight
20477_633cca4f,hasVolumeCategory,MediumVolume
20225_4ce6d59b,rdf:type,SymmetricRotor
20225_4ce6d59b,hasMaterial,OtherEngineeringMaterial
20225_4ce6d59b,belongsToFamily,symmetric_rotor
20225_4ce6d59b,hasComplexityLevel,Medium
20225_4ce6d59b,hasTopology,Moderate
20225_4ce6d59b,hasStructure,Symmetric
20225_4ce6d59b,hasMassCategory,LightWeight
20225_4ce6d59b,hasVolumeCategory,SmallVolume
20797_78b83489,rdf:type,MediumRotor
20797_78b83489,hasMaterial,Steel
20797_78b83489,belongsToFamily,medium_rotor
20797_78b83489,hasComplexityLevel,Medium
20797_78b83489,hasTopology,Moderate
20797_78b83489,hasStructure,Asymmetric
20797_78b83489,hasMassCategory,HeavyWeight
20797_78b83489,hasVolumeCategory,LargeVolume
23376_9b48819a,rdf:type,HighComplexityRotor
23376_9b48819a,hasMaterial,Steel
23376_9b48819a,belongsToFamily,high_complexity_rotor
23376_9b48819a,hasComplexityLevel,High
23376_9b48819a,hasTopology,Dense
23376_9b48819a,hasStructure,Asymmetric
23376_9b48819a,hasMassCategory,LightWeight
23376_9b48819a,hasVolumeCategory,SmallVolume
22534_e899f645,rdf:type,MediumRotor
22534_e899f645,hasMaterial,Steel
22534_e899f645,belongsToFamily,medium_rotor
22534_e899f645,hasComplexityLevel,Medium
22534_e899f645,hasTopology,Moderate
22534_e899f645,hasStructure,Asymmetric
22534_e899f645,hasMassCategory,MediumWeight
22534_e899f645,hasVolumeCategory,MediumVolume
22079_31335df2,rdf:type,ComplexAssembly
22079_31335df2,hasMaterial,Steel
22079_31335df2,belongsToFamily,complex_assembly
22079_31335df2,hasComplexityLevel,High
22079_31335df2,hasTopology,Dense
22079_31335df2,hasStructure,Asymmetric
22079_31335df2,hasMassCategory,HeavyWeight
22079_31335df2,hasVolumeCategory,MediumVolume
22414_14ead4a3,rdf:type,SymmetricRotor
22414_14ead4a3,hasMaterial,Steel
22414_14ead4a3,belongsToFamily,symmetric_rotor
22414_14ead4a3,hasComplexityLevel,Medium
22414_14ead4a3,hasTopology,Moderate
22414_14ead4a3,hasStructure,Symmetric
22414_14ead4a3,hasMassCategory,LightWeight
22414_14ead4a3,hasVolumeCategory,SmallVolume
23313_210c6783,rdf:type,MediumRotor
23313_210c6783,hasMaterial,Steel
23313_210c6783,belongsToFamily,medium_rotor
23313_210c6783,hasComplexityLevel,Medium
23313_210c6783,hasTopology,Moderate
23313_210c6783,hasStructure,Asymmetric
23313_210c6783,hasMassCategory,MediumWeight
23313_210c6783,hasVolumeCategory,MediumVolume
21600_0027c6fc,rdf:type,MediumRotor
21600_0027c6fc,hasMaterial,Steel
21600_0027c6fc,belongsToFamily,medium_rotor
21600_0027c6fc,hasComplexityLevel,Medium
21600_0027c6fc,hasTopology,Sparse
21600_0027c6fc,hasStructure,Asymmetric
21600_0027c6fc,hasMassCategory,HeavyWeight
21600_0027c6fc,hasVolumeCategory,MediumVolume
21081_72fa4ad1,rdf:type,HighComplexityRotor
21081_72fa4ad1,hasMaterial,Steel
21081_72fa4ad1,belongsToFamily,high_complexity_rotor
21081_72fa4ad1,hasComplexityLevel,High
21081_72fa4ad1,hasTopology,Dense
21081_72fa4ad1,hasStructure,Symmetric
21081_72fa4ad1,hasMassCategory,HeavyWeight
21081_72fa4ad1,hasVolumeCategory,LargeVolume
21423_196855d1,rdf:type,SimpleRotor
21423_196855d1,hasMaterial,Steel
21423_196855d1,belongsToFamily,simple_rotor
21423_196855d1,hasComplexityLevel,Low
21423_196855d1,hasTopology,Sparse
21423_196855d1,hasStructure,Asymmetric
21423_196855d1,hasMassCategory,HeavyWeight
21423_196855d1,hasVolumeCategory,LargeVolume
22670_9353c710,rdf:type,ComplexAssembly
22670_9353c710,hasMaterial,Steel
22670_9353c710,belongsToFamily,complex_assembly
22670_9353c710,hasComplexityLevel,High
22670_9353c710,hasTopology,Dense
22670_9353c710,hasStructure,Asymmetric
22670_9353c710,hasMassCategory,LightWeight
22670_9353c710,hasVolumeCategory,MediumVolume
20421_38b63ca5,rdf:type,MediumRotor
20421_38b63ca5,hasMaterial,OtherEngineeringMaterial
20421_38b63ca5,belongsToFamily,medium_rotor
20421_38b63ca5,hasComplexityLevel,Medium
20421_38b63ca5,hasTopology,Moderate
20421_38b63ca5,hasStructure,Asymmetric
20421_38b63ca5,hasMassCategory,MediumWeight
20421_38b63ca5,hasVolumeCategory,LargeVolume
21718_1551037b,rdf:type,ComplexAssembly
21718_1551037b,hasMaterial,Steel
21718_1551037b,belongsToFamily,complex_assembly
21718_1551037b,hasComplexityLevel,High
21718_1551037b,hasTopology,Dense
21718_1551037b,hasStructure,Asymmetric
21718_1551037b,hasMassCategory,MediumWeight
21718_1551037b,hasVolumeCategory,MediumVolume
20585_09b72895,rdf:type,SymmetricRotor
20585_09b72895,hasMaterial,Steel
20585_09b72895,belongsToFamily,symmetric_rotor
20585_09b72895,hasComplexityLevel,Medium
20585_09b72895,hasTopology,Moderate
20585_09b72895,hasStructure,Symmetric
20585_09b72895,hasMassCategory,LightWeight
20585_09b72895,hasVolumeCategory,SmallVolume
21828_21ab2114,rdf:type,SymmetricRotor
21828_21ab2114,hasMaterial,Steel
21828_21ab2114,belongsToFamily,symmetric_rotor
21828_21ab2114,hasComplexityLevel,Medium
21828_21ab2114,hasTopology,Moderate
21828_21ab2114,hasStructure,Symmetric
21828_21ab2114,hasMassCategory,LightWeight
21828_21ab2114,hasVolumeCategory,SmallVolume
20511_e1b972aa,rdf:type,MediumRotor
20511_e1b972aa,hasMaterial,Steel
20511_e1b972aa,belongsToFamily,medium_rotor
20511_e1b972aa,hasComplexityLevel,Medium
20511_e1b972aa,hasTopology,Moderate
20511_e1b972aa,hasStructure,Asymmetric
20511_e1b972aa,hasMassCategory,MediumWeight
20511_e1b972aa,hasVolumeCategory,MediumVolume
22671_fdd1b1e6,rdf:type,SimpleRotor
22671_fdd1b1e6,hasMaterial,Steel
22671_fdd1b1e6,belongsToFamily,simple_rotor
22671_fdd1b1e6,hasComplexityLevel,Low
22671_fdd1b1e6,hasTopology,Sparse
22671_fdd1b1e6,hasStructure,Asymmetric
22671_fdd1b1e6,hasMassCategory,LightWeight
22671_fdd1b1e6,hasVolumeCategory,SmallVolume
21139_cd619b26,rdf:type,SimpleRotor
21139_cd619b26,hasMaterial,Steel
21139_cd619b26,belongsToFamily,simple_rotor
21139_cd619b26,hasComplexityLevel,Low
21139_cd619b26,hasTopology,Sparse
21139_cd619b26,hasStructure,Asymmetric
21139_cd619b26,hasMassCategory,LightWeight
21139_cd619b26,hasVolumeCategory,MediumVolume
23184_731e5af0,rdf:type,SimpleRotor
23184_731e5af0,hasMaterial,Steel
23184_731e5af0,belongsToFamily,simple_rotor
23184_731e5af0,hasComplexityLevel,Low
23184_731e5af0,hasTopology,Sparse
23184_731e5af0,hasStructure,Asymmetric
23184_731e5af0,hasMassCategory,MediumWeight
23184_731e5af0,hasVolumeCategory,MediumVolume
20990_0a226634,rdf:type,SymmetricRotor
20990_0a226634,hasMaterial,Steel
20990_0a226634,belongsToFamily,symmetric_rotor
20990_0a226634,hasComplexityLevel,Medium
20990_0a226634,hasTopology,Sparse
20990_0a226634,hasStructure,Symmetric
20990_0a226634,hasMassCategory,LightWeight
20990_0a226634,hasVolumeCategory,SmallVolume
20586_cbec2689,rdf:type,SimpleRotor
20586_cbec2689,hasMaterial,Plastic
20586_cbec2689,belongsToFamily,simple_rotor
20586_cbec2689,hasComplexityLevel,Low
20586_cbec2689,hasTopology,Sparse
20586_cbec2689,hasStructure,Asymmetric
20586_cbec2689,hasMassCategory,LightWeight
20586_cbec2689,hasVolumeCategory,MediumVolume
20182_71b9e491,rdf:type,MediumRotor
20182_71b9e491,hasMaterial,Steel
20182_71b9e491,belongsToFamily,medium_rotor
20182_71b9e491,hasComplexityLevel,Medium
20182_71b9e491,hasTopology,Moderate
20182_71b9e491,hasStructure,Asymmetric
20182_71b9e491,hasMassCategory,LightWeight
20182_71b9e491,hasVolumeCategory,MediumVolume
22981_93f268ae,rdf:type,SimpleRotor
22981_93f268ae,hasMaterial,OtherEngineeringMaterial
22981_93f268ae,belongsToFamily,simple_rotor
22981_93f268ae,hasComplexityLevel,Low
22981_93f268ae,hasTopology,Sparse
22981_93f268ae,hasStructure,Asymmetric
22981_93f268ae,hasMassCategory,LightWeight
22981_93f268ae,hasVolumeCategory,MediumVolume
20989_d1b8b0f8,rdf:type,MediumRotor
20989_d1b8b0f8,hasMaterial,Steel
20989_d1b8b0f8,belongsToFamily,medium_rotor
20989_d1b8b0f8,hasComplexityLevel,Medium
20989_d1b8b0f8,hasTopology,Moderate
20989_d1b8b0f8,hasStructure,Asymmetric
20989_d1b8b0f8,hasMassCategory,LightWeight
20989_d1b8b0f8,hasVolumeCategory,SmallVolume
20451_557fe5cd,rdf:type,SimpleRotor
20451_557fe5cd,hasMaterial,Steel
20451_557fe5cd,belongsToFamily,simple_rotor
20451_557fe5cd,hasComplexityLevel,Low
20451_557fe5cd,hasTopology,Sparse
20451_557fe5cd,hasStructure,Symmetric
20451_557fe5cd,hasMassCategory,HeavyWeight
20451_557fe5cd,hasVolumeCategory,LargeVolume
22825_f4c18d65,rdf:type,SimpleRotor
22825_f4c18d65,hasMaterial,Steel
22825_f4c18d65,belongsToFamily,simple_rotor
22825_f4c18d65,hasComplexityLevel,Low
22825_f4c18d65,hasTopology,Sparse
22825_f4c18d65,hasStructure,Asymmetric
22825_f4c18d65,hasMassCategory,HeavyWeight
22825_f4c18d65,hasVolumeCategory,LargeVolume
20533_0a3e112b,rdf:type,HighComplexityRotor
20533_0a3e112b,hasMaterial,Steel
20533_0a3e112b,belongsToFamily,high_complexity_rotor
20533_0a3e112b,hasComplexityLevel,High
20533_0a3e112b,hasTopology,Dense
20533_0a3e112b,hasStructure,Asymmetric
20533_0a3e112b,hasMassCategory,MediumWeight
20533_0a3e112b,hasVolumeCategory,MediumVolume
22196_e5bf8c9d,rdf:type,MediumRotor
22196_e5bf8c9d,hasMaterial,Plastic
22196_e5bf8c9d,belongsToFamily,medium_rotor
22196_e5bf8c9d,hasComplexityLevel,Medium
22196_e5bf8c9d,hasTopology,Moderate
22196_e5bf8c9d,hasStructure,Asymmetric
22196_e5bf8c9d,hasMassCategory,LightWeight
22196_e5bf8c9d,hasVolumeCategory,SmallVolume
21165_5cb2d287,rdf:type,SimpleRotor
21165_5cb2d287,hasMaterial,Steel
21165_5cb2d287,belongsToFamily,simple_rotor
21165_5cb2d287,hasComplexityLevel,Low
21165_5cb2d287,hasTopology,Sparse
21165_5cb2d287,hasStructure,Asymmetric
21165_5cb2d287,hasMassCategory,HeavyWeight
21165_5cb2d287,hasVolumeCategory,LargeVolume
23101_6aec02ee,rdf:type,HighComplexityRotor
23101_6aec02ee,hasMaterial,Steel
23101_6aec02ee,belongsToFamily,high_complexity_rotor
23101_6aec02ee,hasComplexityLevel,High
23101_6aec02ee,hasTopology,Dense
23101_6aec02ee,hasStructure,Symmetric
23101_6aec02ee,hasMassCategory,MediumWeight
23101_6aec02ee,hasVolumeCategory,MediumVolume
20817_ef63b1a7,rdf:type,MediumRotor
20817_ef63b1a7,hasMaterial,Steel
20817_ef63b1a7,belongsToFamily,medium_rotor
20817_ef63b1a7,hasComplexityLevel,Medium
20817_ef63b1a7,hasTopology,Sparse
20817_ef63b1a7,hasStructure,Asymmetric
20817_ef63b1a7,hasMassCategory,HeavyWeight
20817_ef63b1a7,hasVolumeCategory,LargeVolume
22141_5db99710,rdf:type,SymmetricRotor
22141_5db99710,hasMaterial,Steel
22141_5db99710,belongsToFamily,symmetric_rotor
22141_5db99710,hasComplexityLevel,Medium
22141_5db99710,hasTopology,Moderate
22141_5db99710,hasStructure,Symmetric
22141_5db99710,hasMassCategory,LightWeight
22141_5db99710,hasVolumeCategory,SmallVolume
20860_b8e9a191,rdf:type,MediumRotor
20860_b8e9a191,hasMaterial,Steel
20860_b8e9a191,belongsToFamily,medium_rotor
20860_b8e9a191,hasComplexityLevel,Medium
