Subject,Predicate,Object
20429_4c909f3f,hasStructure,Asymmetric
23373_f5dac851,hasMaterial,"Steel, Plastic, Stainless Steel"
23373_f5dac851,belongsToFamily,medium_rotor
23373_f5dac851,hasComplexityLevel,Medium
23373_f5dac851,hasTopology,Moderate
23373_f5dac851,hasStructure,Asymmetric
21794_4d137e7d,hasMaterial,Steel
21794_4d137e7d,belongsToFamily,medium_rotor
21794_4d137e7d,hasComplexityLevel,Medium
21794_4d137e7d,hasTopology,Moderate
21794_4d137e7d,hasStructure,Asymmetric
22065_0d414124,hasMaterial,Steel
22065_0d414124,belongsToFamily,complex_assembly
22065_0d414124,hasComplexityLevel,High
22065_0d414124,hasTopology,Dense
22065_0d414124,hasStructure,Symmetric
22224_1e749c32,hasMaterial,Steel
22224_1e749c32,belongsToFamily,medium_rotor
22224_1e749c32,hasComplexityLevel,Medium
22224_1e749c32,hasTopology,Sparse
22224_1e749c32,hasStructure,Asymmetric
22047_5a090f16,hasMaterial,"Steel, ABS Plastic"
22047_5a090f16,belongsToFamily,simple_rotor
22047_5a090f16,hasComplexityLevel,Low
22047_5a090f16,hasTopology,Sparse
22047_5a090f16,hasStructure,Symmetric
20952_b8a54213,hasMaterial,"Steel, Mild, Pine, Aluminio-6061"
20952_b8a54213,belongsToFamily,complex_assembly
20952_b8a54213,hasComplexityLevel,High
20952_b8a54213,hasTopology,Dense
20952_b8a54213,hasStructure,Asymmetric
21490_d07ff9f8,hasMaterial,"Bronze, Steel"
21490_d07ff9f8,belongsToFamily,symmetric_rotor
21490_d07ff9f8,hasComplexityLevel,Medium
21490_d07ff9f8,hasTopology,Moderate
21490_d07ff9f8,hasStructure,Symmetric
23041_8d3ea25c,hasMaterial,Steel
23041_8d3ea25c,belongsToFamily,medium_rotor
23041_8d3ea25c,hasComplexityLevel,Medium
23041_8d3ea25c,hasTopology,Moderate
23041_8d3ea25c,hasStructure,Asymmetric
22241_535ad84b,hasMaterial,Steel
22241_535ad84b,belongsToFamily,simple_rotor
22241_535ad84b,hasComplexityLevel,Low
22241_535ad84b,hasTopology,Sparse
22241_535ad84b,hasStructure,Symmetric
23022_86e6a8a0,hasMaterial,Steel
23022_86e6a8a0,belongsToFamily,simple_rotor
23022_86e6a8a0,hasComplexityLevel,Low
23022_86e6a8a0,hasTopology,Sparse
23022_86e6a8a0,hasStructure,Asymmetric
23053_139f2009,hasMaterial,Steel
23053_139f2009,belongsToFamily,high_complexity_rotor
23053_139f2009,hasComplexityLevel,High
23053_139f2009,hasTopology,Dense
23053_139f2009,hasStructure,Asymmetric
23037_d0df320c,hasMaterial,Steel
23037_d0df320c,belongsToFamily,symmetric_rotor
23037_d0df320c,hasComplexityLevel,Medium
23037_d0df320c,hasTopology,Moderate
23037_d0df320c,hasStructure,Symmetric
22416_4cd31921,hasMaterial,Steel
22416_4cd31921,belongsToFamily,high_complexity_rotor
22416_4cd31921,hasComplexityLevel,High
22416_4cd31921,hasTopology,Dense
22416_4cd31921,hasStructure,Symmetric
21391_78fc6345,hasMaterial,"Copper, Titanium, Steel"
21391_78fc6345,belongsToFamily,simple_rotor
21391_78fc6345,hasComplexityLevel,Low
21391_78fc6345,hasTopology,Sparse
21391_78fc6345,hasStructure,Asymmetric
21134_7aa7cd89,hasMaterial,"Steel, Plastic, Glass, Cast, Clear"
21134_7aa7cd89,belongsToFamily,high_complexity_rotor
21134_7aa7cd89,hasComplexityLevel,High
21134_7aa7cd89,hasTopology,Dense
21134_7aa7cd89,hasStructure,Symmetric
21700_28d193ac,hasMaterial,"Steel, Stainless Steel"
21700_28d193ac,belongsToFamily,high_complexity_rotor
21700_28d193ac,hasComplexityLevel,High
21700_28d193ac,hasTopology,Dense
21700_28d193ac,hasStructure,Asymmetric
